build ID,commit,prev commit,time,file change,is test run,tests
126336,26151263c59c5471b388b10ef7aa444f4cc3817c,fd68915,9/3/2011 23:06,app/models/post.rb#lib/diaspora/relayable.rb,TRUE,
126283,1853720513286a4c3d6feaaccf7884bce8ae3b9d,2615126,9/3/2011 23:07,app/models/person.rb,TRUE,
126309,0780491d4fded19fb62ff728ac0fb6121f14ad98,1853720,9/3/2011 23:08,app/mailers/notifier.rb#app/models/job/mail/also_commented.rb,TRUE,
126162,09d4918e803b26b8b2fda9338ac43487d87c1ed3,780491,9/3/2011 23:37,lib/diaspora/relayable.rb,TRUE,
126206,984061cb8008837bcbe1ffaa6a9072e4ba936113,09d4918,9/3/2011 23:39,lib/tasks/cruise.rake,TRUE,
126209,45ffd99c114b07e022cd42280ca7cbd3c29158fe,984061c,9/3/2011 23:56,lib/tasks/cruise.rake,TRUE,
126166,3619e5f4a17f237643ef02bb15c7787643d8c3e2,45ffd99,9/4/2011 0:16,.travis.yml,TRUE,
126397,d46bf5f7484fd1d82bf225b476e9eb6910c0726f,3619e5f,9/4/2011 0:25,.travis.yml,TRUE,
126410,a5b120532a7c0b21459080d8b7e649ce349a2c1a,d46bf5f,9/4/2011 0:53,spec/controllers/aspects_controller_spec.rb#spec/javascripts/widgets/comment-stream-spec.js,TRUE,
126175,77149a9623f9f6e02554eb2711bb25aa8dfde90d,a5b1205,9/4/2011 0:58,.travis.yml#config/ci/before-travis.sh,TRUE,
126474,024574534bf23d2c3570da9db90b81cf7882aa8a,77149a9,9/4/2011 1:05,config/ci/before-travis.sh,TRUE,
126223,4f11b75ed1b743d5a21ad11258e8557a1d77ebb0,245745,9/4/2011 1:16,lib/tasks/cruise.rake,TRUE,features/posts.feature
126226,aa1aaaa0d84f044385923faea2bcecd424b9a31b,4f11b75,9/4/2011 1:31,config/ci/before-travis.sh,TRUE,
126180,66836e53d2cd735f32a67c8e560ac142f0dbe582,aa1aaaa,9/4/2011 1:39,app/views/shared/_aspect_dropdown.html.haml#config/locales/javascript/javascript.en.yml#public/javascripts/aspects-dropdown.js,TRUE,features/connects_users.feature
126183,60301d5a93f56381056179081c929029b778afe6,6683600000,9/4/2011 1:47,config/ci/before-travis.sh,TRUE,features/connects_users.feature
126516,460b734b9ed00423d08911401b079eac0c9a5745,60301d5,9/4/2011 2:08,config/ci/before-travis.sh,TRUE,features/connects_users.feature
126425,6642ee204702a756a65a5a01ce6db93c0804c90e#8f9a0a032d474ac2e38938cca0509d9ae10dce52,460b734,9/4/2011 2:25,features/connects_users.feature#config/ci/before-travis.sh,TRUE,features/posts.feature
126261,f23658f9a2110fec584a21c31d0dc977977d099e#949423ccda4d9dc931791041e981c058e399f46d,6642ee2,9/4/2011 2:58,features/support/env.rb#config/boot.rb,TRUE,
126718,d7015813795d2c07a745c12505cd145170bbc76d#8d95684341fe4734fce982540992223f718955e7,f23658f,9/4/2011 3:36,spec/javascripts/support/jasmine.yml#lib/tasks/cruise.rake,TRUE,
126906,1cc7026b59168d5845e95515fa2aabb6e4627964,d701581,9/4/2011 4:45,.travis.yml#config/ci/Gemfile.postgresql#config/ci/before-travis.sh#config/ci/database.yml.postgresql,TRUE,
126856,7c24a1a1fbdbd396d19225b2ead45f65694e47ce,1cc7026,9/4/2011 4:52,config/ci/before-travis.sh,TRUE,
126614,bf954f3e6a41b98d91864d32814a1d27d26d4e22,7c24a1a,9/4/2011 4:54,config/ci/before-travis.sh,TRUE,features/comments.feature
126868,37d4a843a42f60cdb4bef04ff30158da00afe5fa,bf954f3,9/4/2011 5:06,db/migrate/20110225190919_create_conversations_and_messages_and_visibilities.rb,TRUE,
126890,b2b8e72ab2a1f7211d4f0e3fbbabd223d3cdec94,37d4a84,9/4/2011 5:29,db/schema.rb,TRUE,
126679,689fd7ec941d48a724fb57f91ae7df5fe1733025,b2b8e72,9/4/2011 5:51,Gemfile#Gemfile.lock#config/ci/Gemfile.postgresql#config/ci/before-travis.sh,TRUE,features/reshare.feature
127612,835c4447f6bfc06de861ca0501bbbe253579904a,689fd7e,9/4/2011 13:01,Gemfile#Gemfile.lock#config/ci/before-travis.sh#config/ci/database.yml.postgresql#config/database.yml.example,TRUE,
127838,03110c466f437e8468536c4d397d79846432be75,835c444,9/4/2011 13:11,config/ci/before-travis.sh,TRUE,
127815,6a268e08d6437f2f8f339cc2d97b9910aca62397,03110c4,9/4/2011 13:22,config/ci/before-travis.sh,TRUE,
127956,1a9e0162f9dabf361a2d2acd4f49891b628b731c,6a268e0,9/4/2011 13:33,config/ci/before-travis.sh,TRUE,
128065,19302078a297781db738c3d6673f561e92be8a3b,1a9e016,9/4/2011 13:57,config/ci/before-travis.sh,TRUE,
128108,6403cbded665a103b626aff41725934ce819db4f,1930207,9/4/2011 14:05,config/ci/before-travis.sh,TRUE,
128616,5e7ec82fe42b8d1b38acfc01d50e149d02471f17,6403cbd,9/4/2011 17:06,Gemfile,TRUE,
128710,d1a5e627ba28a106a16bbf6114461228e185904c,5e7ec82,9/4/2011 17:53,config/script_server_config.yml.example#script/server,TRUE,
128637,e3ee2102c913f304667cf07e3c5305c0ccbb5213,ad009a7#d1a5e62,9/4/2011 18:29,config/script_server_config.yml.example#script/server,TRUE,features/posts.feature
128918,be3a46a23fc7e8f267c841c75a12a77abbbe35bc#5b54f84ad2168f6f3d4f7a3d2d6d6d37a1957752,e3ee210,9/4/2011 19:29,features/posts.feature#features/support/env.rb,TRUE,features/logs_in_and_out.feature#features/comments.feature
129041,b1dc5f4aee75fbb6d85f9b5a5b8ec511ea662190,be3a46a,9/4/2011 21:12,features/support/env.rb,TRUE,features/disconnects_users.feature
129087,83696a1d037ea824098cef31fea507a65777c9ea,b1dc5f4,9/4/2011 22:07,.travis.yml,TRUE,
129292,192218f23141e68528f86ac597c6fdc6222c01d1,83696a1,9/4/2011 23:07,README.md,TRUE,features/comments.feature
129338,c682eb8a7a27278d7baf11a0207ad1645b7ae5a2,192218f,9/5/2011 0:32,Gemfile.lock#config/locales/devise/devise.it.yml#config/locales/diaspora/it.yml#config/locales/diaspora/pt-BR.yml#config/locales/javascript/javascript.ar.yml#config/locales/javascript/javascript.bg.yml#config/locales/javascript/javascript.br.yml#config/locales/javascript/javascript.cs.yml#config/locales/javascript/javascript.da.yml#config/locales/javascript/javascript.de.yml#config/locales/javascript/javascript.el.yml#config/locales/javascript/javascript.en_pirate.yml#config/locales/javascript/javascript.en_shaw.yml#config/locales/javascript/javascript.eo.yml#config/locales/javascript/javascript.es-AR.yml#config/locales/javascript/javascript.es.yml#config/locales/javascript/javascript.eu.yml#config/locales/javascript/javascript.fi.yml#config/locales/javascript/javascript.fr.yml#config/locales/javascript/javascript.he.yml#config/locales/javascript/javascript.hu.yml#config/locales/javascript/javascript.id.yml#config/locales/javascript/javascript.is.yml#config/locales/javascript/javascript.it.yml#config/locales/javascript/javascript.ja.yml#config/locales/javascript/javascript.ko.yml#config/locales/javascript/javascript.nb.yml#config/locales/javascript/javascript.nl.yml#config/locales/javascript/javascript.pl.yml#config/locales/javascript/javascript.pt-BR.yml#config/locales/javascript/javascript.pt-PT.yml#config/locales/javascript/javascript.ro.yml#config/locales/javascript/javascript.ru.yml#config/locales/javascript/javascript.sk.yml#config/locales/javascript/javascript.sl.yml#config/locales/javascript/javascript.sv.yml#config/locales/javascript/javascript.tr.yml#config/locales/javascript/javascript.zh-CN.yml#config/locales/javascript/javascript.zh-TW.yml,TRUE,
129809,c678f4732c834a0f8c84faef2bfac7b960334767,c682eb8,9/5/2011 4:35,spec/models/person_spec.rb,TRUE,features/posts.feature
129884,97d514dd65ec572ab4a87cc6104d21bc2347c1ab,c678f47,9/5/2011 4:52,features/comments.feature#features/step_definitions/user_steps.rb,TRUE,features/reshare.feature#features/disconnects_users.feature
129783,2057c8fcf112d466902af8a6c90c9d3601c37565,97d514d,9/5/2011 5:09,config/assets.yml#public/javascripts/aspect-filters.js#public/javascripts/pages/aspects-index.js#public/javascripts/publisher.js#public/javascripts/widgets/aspect-navigation.js#spec/javascripts/aspect-filters-spec.js#spec/javascripts/support/jasmine.yml,TRUE,features/comments.feature#features/posts.feature
130027,341d105e752e8d5156bd5c15a59d2b9d0ef75303,97d514d,9/5/2011 5:50,app/views/people/_sub_header.html.haml#app/views/profiles/edit.haml#public/stylesheets/sass/_mixins.scss#public/stylesheets/sass/application.sass#public/stylesheets/sass/ui.sass,TRUE,
129920,abd8443181b3d8cb89519c94d586c2c09451add1,e143fbf#341d105,9/5/2011 5:51,app/views/people/_sub_header.html.haml#app/views/profiles/edit.haml#public/stylesheets/sass/_mixins.scss#public/stylesheets/sass/application.sass#public/stylesheets/sass/ui.sass,TRUE,
129927,b6e26475302c2641e349193c7e623dc999166159,abd8443,9/5/2011 6:14,public/stylesheets/sass/application.sass,TRUE,features/posts.feature
130119,2d6c2f0b60f262b177c35703dfa8e7775e135f2e#58161b006a811fb3029ea837f6e3ce9e596ffcf2,5e388bf#b6e2647,9/5/2011 6:51,features/closes_account.feature#features/manages_aspects.feature#features/posts.feature#features/step_definitions/custom_web_steps.rb#features/step_definitions/debug_steps.rb#features/step_definitions/mention_steps.rb#features/step_definitions/session_steps.rb#features/step_definitions/user_steps.rb#spec/helper_methods.rb#public/stylesheets/sass/application.sass,TRUE,
130911,b7b9cf6b6db704e0880c5c04470de055a5b808b1,2d6c2f0,9/5/2011 13:43,script/server,TRUE,features/connects_users.feature#features/reshare.feature#features/notifications.feature
130884,3b279d179f7046b1cc6708909512afbf7fb738f2,b7b9cf6,9/5/2011 14:35,script/server,TRUE,features/reshare.feature#features/signs_up.feature
131282,dca26ee3a327c5e913a13f4bec63b84c3595cda5,3b279d1,9/5/2011 17:05,README.md,TRUE,features/reshare.feature#features/follows_tags.feature#features/posts.feature#features/notifications.feature
131454,fa4695c7a82a37e91e5f39acb5a8e9b4627d884d,dca26ee,9/5/2011 17:08,README.md,TRUE,features/reshare.feature
131651,a7602c4fd17efd293525430534c3dded1ea8cc46,fa4695c,9/5/2011 17:54,config/assets.yml#public/javascripts/diaspora.js,FALSE,
131661,13eb7fbb7b5e4c28075a7ba253503ce874e24ca7,a7602c4,9/5/2011 18:19,config/assets.yml,TRUE,features/posts.feature#features/connects_users.feature
131839,cac4b1ba4eca451922050369e118fe523fc19bc1,13eb7fb,9/5/2011 19:35,features/step_definitions/custom_web_steps.rb#features/support/env.rb,TRUE,features/notifications.feature#features/follows_tags.feature#features/reshare.feature
132101,1e018885ed1a9cabd6828cfdd0a778f6ebe78e92,cac4b1b#7ff1118,9/5/2011 20:30,Gemfile#Gemfile.lock#config/environments/development.rb,TRUE,features/follows_tags.feature
132108,fa54b1dca23d0d455997600d745ca9f836ac3135,1e01888,9/5/2011 20:41,features/support/env.rb#features/support/mock_api_calls.rb,TRUE,features/accepts_invitation.feature#features/posts.feature
132116,96d920c9d63914c693a9f2aeaeace4d1ddcaa533,fa54b1d,9/5/2011 21:02,features/disconnects_users.feature#features/stops_following_users.feature,TRUE,features/stops_following_users.feature
132019,22b65bd3c178b08e18d671915bd7212ccb65d259,96d920c,9/5/2011 21:45,features/support/env.rb#features/support/mock_api_calls.rb#features/support/poor_mans_webmock.rb,TRUE,
132205,d646428a5e96b2215e6f0e9006ba99489e15fa63,22b65bd,9/5/2011 22:42,features/step_definitions/custom_web_steps.rb#features/step_definitions/user_steps.rb,TRUE,features/posts.feature#features/accepts_invitation.feature#features/signs_up.feature
132406,4ac6bd7d8544fa8345e596e40d74787455d4e9d2,d646428,9/5/2011 23:39,features/mentions_from_profile_page.feature#features/posts.feature → features/posts_from_main_page.feature,TRUE,features/posts_from_main_page.feature
132606,862fc159102c6d777848dcab884697e48a166e32,4ac6bd7,9/5/2011 23:51,features/reshare.feature,TRUE,features/mentions_from_profile_page.feature#features/posts_from_main_page.feature
132696,83384b08ea3bc67fa102c1fbead57ffb6fe6a3a5,862fc15,9/6/2011 0:38,features/posts_from_main_page.feature,TRUE,features/posts_from_main_page.feature
132726,0ec4d44cb42a763a619c9e972c11eaaf7042e722,83384b0,9/6/2011 1:01,features/mentions_from_profile_page.feature,TRUE,
132615,f06b8c7a5855dac5eb0e15cf69f6188e5d49435b,0ec4d44,9/6/2011 1:32,spec/models/user_spec.rb#spec/multi_server/post_spec.rb#spec/multi_server/reshare_spec.rb#spec/support/fixture_builder.rb#spec/support/user_methods.rb,TRUE,
132873,7d10b3fdb0c70ef8a6b2681ba75e66e4673b614b,f06b8c7,9/6/2011 2:06,spec/integration/receiving_spec.rb#spec/models/user/querying_spec.rb,TRUE,
132969,6fbb68480b99534ff3cdc6b66eff9539e4c0d430,7d10b3f,9/6/2011 2:29,spec/integration/receiving_spec.rb,TRUE,features/connects_users.feature#features/mentions_from_profile_page.feature#features/posts_from_main_page.feature#features/stops_following_users.feature
133830,8188816b1be4e3e2b2945c7cc2b579e5c4a11404,6fbb684,9/6/2011 12:59,features/connects_users.feature#features/notifications.feature#features/step_definitions/custom_web_steps.rb#features/step_definitions/user_steps.rb#features/stops_following_users.feature#features/tags.feature,TRUE,features/mentions_from_profile_page.feature#features/posts_from_main_page.feature
133898,a6d5fe68cb8f5fc8171db4bc2b6988c07bc12ec0,8188816,9/6/2011 13:30,.travis.yml#config/ci/before-travis.sh#config/ci/xvfb,FALSE,
133933,d0f6fe441f47b11586748d9d14f92bf4a8ff5b1d,a6d5fe6,9/6/2011 13:49,features/mentions_from_profile_page.feature#features/posts_from_main_page.feature,FALSE,
134000,43437a8585be8ff6b849c3f5dd913c52f27e0e6d,d0f6fe4,9/6/2011 13:58,.travis.yml,FALSE,
134043,e95d84146636c8e54125f0a76f1ebeadf478de5b,43437a8,9/6/2011 14:39,.travis.yml,TRUE,
134337,7beb2bb7e59912f24b19e1b3e3740e9bd377cb01,e95d841,9/6/2011 15:56,config/locales/devise/devise.ru.yml,TRUE,
134581,292b1e746593e69fba97ac1fa775f23851924be4,7beb2bb,9/6/2011 18:33,.travis.yml#Gemfile#Gemfile.lock#INSTALL_ON_OSX#Termfile#features/uri-tests/uri.feature#lib/tasks/cucumber.rake#script/build#script/cucumber#vendor/plugins/mobile-fu/CHANGELOG#vendor/plugins/mobile-fu/MIT-LICENSE,TRUE,
135206,29532e6d90912b699b51e6523870ab737a2e73ec,292b1e7,9/6/2011 23:29,.travis.yml,TRUE,
135465,850f8ddf9572985c607c804d5ce790554a3fbd64,29532000000,9/6/2011 23:32,.travis.yml,TRUE,
135769,670127a13b5d6d753a345f03dcfa7103777570af,850f8dd,9/7/2011 0:25,script/server,TRUE,
135913,b38cf476612ca9dcb26924258d31ccdd97d0f5c9,670127a,9/7/2011 1:32,config/script_server_config.yml.example → config/script_server.yml.example#script/get_config.rb#script/server,TRUE,features/posts_from_main_page.feature
135996,4a2b609d532c7ed31a2f8b10e87dc03fb3b89b05,b38cf47,9/7/2011 2:14,app/controllers/aspects_controller.rb,TRUE,
136860,fbb2bfb32907b52020d7d91b184b64b779b8c6a1,0aed975#b76133c,9/7/2011 9:55,lib/csv_generator.rb#spec/lib/csv_generator_spec.rb,TRUE,
136983,1246a98d9be263534f669d73af4a385ebf70d3ea,fbb2bfb,9/7/2011 10:08,spec/lib/csv_generator_spec.rb,TRUE,features/mentions_from_profile_page.feature#features/posts_from_main_page.feature
137130,3ae8f300ee37dbf96f68b9c58ecad1970be02328,1246a98,9/7/2011 10:22,lib/csv_generator.rb,TRUE,features/posts_from_main_page.feature
137436,92dcffb253cb63cdbc0160f3a86fbd91b4039a96,3ae8f30,9/7/2011 11:28,script/get_config.rb,TRUE,
137623,bc4872d3a54844482623f58a941473bf06fdd059,92dcffb,9/7/2011 13:22,app/controllers/people_controller.rb#lib/webfinger.rb#spec/controllers/people_controller_spec.rb#spec/lib/webfinger_spec.rb,TRUE,
137543,c0780f3af2844fc59f10edecb888d1a6e3b4c053,bc4872d,9/7/2011 13:57,app/models/comment.rb,TRUE,
137572,daca5b0bc42dd1503a826040b18d1724b86d3b95,c0780f3,9/7/2011 14:41,config/locales/devise/devise.hu.yml,TRUE,
137847,26ae8b17b25b95d1421cce2bbe5a760d7b71c933,daca5b0#1a6ee84,9/7/2011 15:36,app/helpers/application_helper.rb#app/helpers/aspect_global_helper.rb#app/views/aspects/_aspect_listings.haml#app/views/contacts/_aspect_listings.haml#app/views/shared/_contact_sidebar.html.haml#public/stylesheets/sass/application.sass,TRUE,
137986,dabbeaa7924dc158781a88de94de4b51d91854fe,26ae8b1,9/7/2011 15:50,script/get_config.rb,TRUE,
138219,8bb19288f5daa0a45363be494c23e4709cbdb596,dabbeaa,9/7/2011 17:20,lib/csv_generator.rb,TRUE,
138294,20f5a02eed22190ff80d1aa9dfdc004ae5af0255,8bb1928,9/7/2011 17:35,lib/csv_generator.rb,TRUE,
138119,08b17e07f43216c6052df6930d85213d326bee65,20f5a02,9/7/2011 17:58,lib/csv_generator.rb,TRUE,
138308,7362e18fc9f7fa1afd1e90e00cb460af9fa5e3d2,08b17e0,9/7/2011 18:15,lib/csv_generator.rb,TRUE,
138355,9d142cab8db00ecd48aeaa4d498a6191948e78fa,7.362E+21,9/7/2011 18:30,lib/csv_generator.rb,TRUE,
138316,9e0afb4a3360c08d74ad9358a6b31f30168681b1,9d142ca,9/7/2011 18:48,lib/csv_generator.rb,TRUE,features/mentions_from_profile_page.feature#features/posts_from_main_page.feature
138363,2bccea1b04aab2ec57a022a09b68610fc4faa709,9e0afb4,9/7/2011 19:03,lib/csv_generator.rb,TRUE,
138670,80b2f69061e9c1790d66a4410ee59777a6d60093#4f7014738179f1c1ab50c7ca294498c3dabba787,2bccea1,9/7/2011 19:11,lib/csv_generator.rb,TRUE,features/signs_up.feature#features/posts_from_main_page.feature
138677,85c64504acfb153cef6ffd803c88be005f44a7bd,80b2f69,9/7/2011 19:21,lib/csv_generator.rb,TRUE,
138996,184422607759d7147ecb24053a773c5f52843da4,85c6450,9/7/2011 20:05,app/controllers/services_controller.rb#app/views/services/finder.html.haml#db/seeds.rb,TRUE,features/signs_up.feature
138913,d6689ba923bb4d2499adf45e9d92aa5fc988cffd,1844226,9/7/2011 20:27,config/initializers/mime_types.rb,TRUE,features/accepts_invitation.feature
138899,7f6104d27b523953da3a921ab17f16e8ce2841c6,d6689ba,9/7/2011 20:49,app/models/services/facebook.rb,TRUE,
139183,2cc261e9386f3b06f80d5265b45d6e995bd7809d,7f6104d,9/7/2011 21:19,db/migrate/20110907205720_add_indexes_to_serivces.rb#db/schema.rb,TRUE,
139270,fd6981c3d25c0a273dbbfdb87ac2ac7b97d96a67,2cc261e,9/7/2011 21:40,lib/csv_generator.rb,TRUE,
139469,faa44c0a91a435d80279599f4557fb238d1084a7,fd6981c,9/7/2011 23:01,config/application.yml.example#config/initializers/resque.rb,TRUE,
139322,2addd32274868060ba5265263d6dc0c20bf28b8c,faa44c0,9/8/2011 0:03,config/locales/cldr/br_plurals.rb#config/locales/cldr/cy_plurals.rb#config/locales/cldr/eo_plurals.rb#config/locales/cldr/ga_plurals.rb#config/locales/cldr/mk_plurals.rb#config/locales/cldr/pl_plurals.rb#config/locales/diaspora/en.yml#config/locales/javascript/javascript.en.yml,TRUE,
141240,0c00947fec9894878ed49f3128bd3dc6efdfee74,2addd32,9/8/2011 17:26,lib/postzord/dispatch.rb,TRUE,
141082,cd7640a9710425643cb8a55a1547cc464a0e3cf2,0c00947,9/8/2011 17:48,Gemfile#Gemfile.lock#config/initializers/resque.rb,TRUE,
141091,c5fbe1584ae0fd6a029cee7d6bb1d0dcab46c377,cd7640a,9/8/2011 18:01,app/models/services/facebook.rb#spec/models/services/facebook_spec.rb,TRUE,
141709,9917dac4c29a7fda67c0d19832bc033c0639bd5e,c5fbe15,9/8/2011 19:01,app/models/job/http_multi.rb,TRUE,
141631,c72ee05ca152157a2e35631be8e1e3330cd0ef45,d1604a5#9917dac,9/8/2011 19:03,app/models/job/http_multi.rb,TRUE,
142122,37579814c479224605173465b4dcb88bb6843fc8,c72ee05,9/8/2011 22:00,spec/models/user/querying_spec.rb,TRUE,
142377,9a1fe2ea80fe5abb66fc22abac707444d290b697,3757981#0b28376,9/9/2011 0:43,app/views/users/getting_started.haml#config/locales/diaspora/en.yml,TRUE,
143084,91eabf0fceb247b320b3e066bca882f5d2642404,9a1fe2e,9/9/2011 6:37,app/models/notification.rb#spec/models/notification_spec.rb,TRUE,
143519,9e4c450eea1a48bfeded3a75571254b9a10ee38d,91eabf0,9/9/2011 14:05,app/models/notification.rb,TRUE,
143870,bea76a48013dab4a13ca9d815d8eabaab9b6a745,9e4c450,9/9/2011 16:00,app/models/notification.rb#config/initializers/resque.rb,TRUE,
144487,328269e40d9196c6a1119855c077577f4bccfcd0,bea76a4,9/9/2011 17:11,config/application.yml.example,TRUE,
144177,1fa01a811e5440a6c06f9485762e2b031f5caaf9,328269e,9/9/2011 17:53,app/views/post_visibilities/update.js.erb#app/views/shared/_stream_element.html.haml#config/locales/diaspora/en.yml,TRUE,
144914,961272d1bd7e08f591dfd9aade64182c509faf75,1fa01a8,9/9/2011 19:04,app/models/person.rb,TRUE,
144889,aeef0b5f6e6e4640f0c69cd9941164ecf67d2ecd,961272d,9/9/2011 19:07,Gemfile#Gemfile.lock,TRUE,
145651,ad11bd2a317e81fa3319790b083708cc4a709b43,aeef0b5,9/10/2011 1:07,app/controllers/people_controller.rb#spec/controllers/people_controller_spec.rb,TRUE,
146737,4ab112645fb7f0bcd47722289152f21b104af8a2,ad11bd2,9/10/2011 14:42,app/models/person.rb,TRUE,
147367,fe915ecb098a96b984741a3519386dbfffc68b26#36a9e1643ee570b7d210a7c60e08562f2d452e15,4ab1126,9/10/2011 16:39,app/controllers/aspects_controller.rb#app/views/aspects/_selected_contacts.html.haml#spec/controllers/aspects_controller_spec.rb#app/views/aspects/index.html.haml,TRUE,
147719,523d565dd5de1a5eddcc81488e54ef2eb5a99d7d,fe915ec#0370fab,9/10/2011 20:28,app/views/comments/_comment.mobile.haml#app/views/messages/_message.haml#app/views/status_messages/_status_message.haml#public/stylesheets/sass/rtl.sass,TRUE,
148006,ae32ffc667bce3a6568eb3f7528180bbb1f00354,8b789bf#523d565,9/10/2011 20:45,app/views/comments/_comment.mobile.haml#app/views/messages/_message.haml#app/views/status_messages/_status_message.haml#public/stylesheets/sass/rtl.sass,TRUE,
148499,95aad7f15d7584944a384e2b9374b6381aa2fd22,79a8ab7#b5f8f49,9/11/2011 2:27,app/helpers/profiles_helper.rb#spec/helpers/profiles_helper.rb,TRUE,
148887,28b6e276f851753a61de9af6d48f997ead5f55fb,95aad7f,9/11/2011 11:10,Gemfile,TRUE,
149137,a614985d8339679a52e31abd96e198b7a6cb02e4,28b6e27,9/11/2011 11:58,app/models/app_config.rb#app/views/js/_websocket_js.haml#config/initializers/resque.rb#script/get_config.rb#script/server,TRUE,
149113,bdd6b9127a39d8dbd9a8273995843fad1c412764,a614985,9/11/2011 12:22,config/initializers/resque.rb,TRUE,
149098,cce2ab215161870f2a1f9180852c7d562f4c6189,bdd6b91,9/11/2011 12:47,config/application.yml.example,TRUE,features/mentions_from_profile_page.feature
149619,54044067e752a1a350eacaf37cb1c35b969d2856,cce2ab2,9/11/2011 14:48,script/server,TRUE,
149743,d0dc96a75234c5820c814721eca19abb01a64139,5404406#8041fea,9/11/2011 16:10,app/views/authorizations/index.html.haml#app/views/authorizations/index.mobile.haml#config/locales/diaspora/en.yml,TRUE,features/mentions_from_profile_page.feature
149784,0f5dbb0f83819e7eafe131f6beaaa99876371473,d0dc96a,9/11/2011 16:56,.travis.yml,TRUE,
149966,96fc0579744e7578db194c8d652aad379234063d,0f5dbb0,9/11/2011 20:09,config/initializers/resque.rb,TRUE,
